"id";"Штрихкод";"Группа товаров";"Наименование товара";"Размер";"Цвет";"Остаток";"Цена";"Фото";"Артикул";"Страна-производитель";"Код товара";"Атрибут4"
523;2404000057893;Белье;Трусы боксеры SERGIO DALLINI SD2902-1;3XL;Серый;;1480;;SD2902-1;Италия;УТ000001492;4
6247;2404000057862;Белье;Трусы боксеры SERGIO DALLINI SD2902-1;L;Серый;;1480;;SD2902-1;Италия;УТ000001492;4
7077;2404000057855;Белье;Трусы боксеры SERGIO DALLINI SD2902-1;M;Серый;;1480;;SD2902-1;Италия;УТ000001492;4
8152;2404000057879;Белье;Трусы боксеры SERGIO DALLINI SD2902-1;XL;Серый;;1480;;SD2902-1;Италия;УТ000001492;4
9020;2404000057886;Белье;Трусы боксеры SERGIO DALLINI SD2902-1;XXL;Серый;;1480;;SD2902-1;Италия;УТ000001492;4
692;2404000057916;Белье;Трусы боксеры SERGIO DALLINI SD2902-2;3XL;Темно-синий;;1480;;SD2902-2;Италия;УТ000001493;4
6561;2200000000033;Белье;Трусы боксеры SERGIO DALLINI SD2902-2;L;Темно-синий;;1480;;SD2902-2;Италия;УТ000001493;4
8474;2404000057909;Белье;Трусы боксеры SERGIO DALLINI SD2902-2;XL;Темно-синий;;1480;;SD2902-2;Италия;УТ000001493;4
694;2404000057961;Белье;Трусы боксеры SERGIO DALLINI SD2902-3;3XL;Темно-синий;;1480;;SD2902-3;Италия;УТ000001494;4
6558;2404000057930;Белье;Трусы боксеры SERGIO DALLINI SD2902-3;L;Темно-синий;;1480;;SD2902-3;Италия;УТ000001494;4
7379;2404000057923;Белье;Трусы боксеры SERGIO DALLINI SD2902-3;M;Темно-синий;;1480;;SD2902-3;Италия;УТ000001494;4
8459;2404000057947;Белье;Трусы боксеры SERGIO DALLINI SD2902-3;XL;Темно-синий;;1480;;SD2902-3;Италия;УТ000001494;4
9252;2404000057954;Белье;Трусы боксеры SERGIO DALLINI SD2902-3;XXL;Темно-синий;;1480;;SD2902-3;Италия;УТ000001494;4
590;2404000058012;Белье;Трусы боксеры SERGIO DALLINI SD2903-2;3XL;Синий;;1480;;SD2903-2;Италия;УТ000001495;4
6460;2404000057978;Белье;Трусы боксеры SERGIO DALLINI SD2903-2;L;Синий;1;1480;;SD2903-2;Италия;УТ000001495;4
7130;2404000057985;Белье;Трусы боксеры SERGIO DALLINI SD2903-2;M;Синий;;1480;;SD2903-2;Италия;УТ000001495;4
8365;2404000057992;Белье;Трусы боксеры SERGIO DALLINI SD2903-2;XL;Синий;;1480;;SD2903-2;Италия;УТ000001495;4
9156;2404000058005;Белье;Трусы боксеры SERGIO DALLINI SD2903-2;XXL;Синий;1;1480;;SD2903-2;Италия;УТ000001495;4
765;2200000002365;Белье;Трусы боксеры SERGIO DALLINI SD2904-1;3XL;Черный;;1480;;SD2904-1;;0R-00000047;4
6680;2200000002334;Белье;Трусы боксеры SERGIO DALLINI SD2904-1;L;Черный;;1480;;SD2904-1;;0R-00000047;4
7494;2200000002327;Белье;Трусы боксеры SERGIO DALLINI SD2904-1;M;Черный;;1480;;SD2904-1;;0R-00000047;4
8614;2200000002341;Белье;Трусы боксеры SERGIO DALLINI SD2904-1;XL;Черный;;1480;;SD2904-1;;0R-00000047;4
9401;2200000002358;Белье;Трусы боксеры SERGIO DALLINI SD2904-1;XXL;Черный;;1480;;SD2904-1;;0R-00000047;4
757;2200000002419;Белье;Трусы боксеры SERGIO DALLINI SD2904-2;3XL;Синие;;1480;;SD2904-2;;0R-00000048;4
6670;2200000002389;Белье;Трусы боксеры SERGIO DALLINI SD2904-2;L;Синие;;1480;;SD2904-2;;0R-00000048;4
7483;2200000002372;Белье;Трусы боксеры SERGIO DALLINI SD2904-2;M;Синие;;1480;;SD2904-2;;0R-00000048;4
8604;2200000002396;Белье;Трусы боксеры SERGIO DALLINI SD2904-2;XL;Синие;;1480;;SD2904-2;;0R-00000048;4
9392;2200000002402;Белье;Трусы боксеры SERGIO DALLINI SD2904-2;XXL;Синие;;1480;;SD2904-2;;0R-00000048;4
752;2200000002464;Белье;Трусы боксеры SERGIO DALLINI SD2905-1;3XL;Графит;;1480;;SD2905-1;;0R-00000049;4
6665;2200000002433;Белье;Трусы боксеры SERGIO DALLINI SD2905-1;L;Графит;;1480;;SD2905-1;;0R-00000049;4
7478;2200000002426;Белье;Трусы боксеры SERGIO DALLINI SD2905-1;M;Графит;;1480;;SD2905-1;;0R-00000049;4
8599;2200000002440;Белье;Трусы боксеры SERGIO DALLINI SD2905-1;XL;Графит;;1480;;SD2905-1;;0R-00000049;4
9387;2200000002457;Белье;Трусы боксеры SERGIO DALLINI SD2905-1;XXL;Графит;;1480;;SD2905-1;;0R-00000049;4
10674;2200000006486;Белье;Трусы слипы GOTZBURG 742432/5025 GB0630;M;Синие;2;1650;;742432/5025 GB0630;Германия-страна бренда/Китай-страна произв-ва;0R-00000176;4
10675;2200000006493;Белье;Трусы слипы GOTZBURG 742432/5025 GB0630;L;Синие;2;1650;;742432/5025 GB0630;Германия-страна бренда/Китай-страна произв-ва;0R-00000176;4
10676;2200000006509;Белье;Трусы слипы GOTZBURG 742432/5025 GB0630;XL;Синие;1;1650;;742432/5025 GB0630;Германия-страна бренда/Китай-страна произв-ва;0R-00000176;4
10677;2200000006516;Белье;Трусы слипы GOTZBURG 742432/5025 GB0630;2XL;Синие;1;1650;;742432/5025 GB0630;Германия-страна бренда/Китай-страна произв-ва;0R-00000176;4
6;2404000048976;Ремни;Ремень Alekcander ATS40;---;---;;4950;;ATS40;Россия-Германия;УТ000001204;4
9528;2404000029623;Ремни;Ремень Alekcander джинсовый ATS35-06;б/р;Коричневый;;4950;;ATS35-06;Россия-Германия;УТ000000709;4
9552;2404000029616;Ремни;Ремень Alekcander джинсовый ATS40-01;б/р;Синий;;4450;;ATS40-01;Россия-Германия;УТ000000708;4
9599;2404000029661;Ремни;Ремень Alekcander джинсовый ATS40-02;б/р;Черный;;4450;;ATS40-02;Россия-Германия;УТ000000710;4
9524;2404000029630;Ремни;Ремень Alekcander джинсовый ATS40-03;б/р;Зеленый;;4450;;ATS40-03;Россия-Германия;УТ000000711;4
9601;2404000029609;Ремни;Ремень Alekcander джинсовый ATS40-04;б/р;Черный;;4450;;ATS40-04;Россия-Германия;УТ000000707;4
9532;2404000029647;Ремни;Ремень Alekcander джинсовый ATS40-05;б/р;Коричневый;1;4850;;ATS40-05;Россия-Германия;УТ000000712;4
10948;2200000009234;Ремни;Ремень Mayer AP-35;--;--;2;2590;;AP-35;;0R-00000239;4
10949;2200000009241;Ремни;Ремень Mayer CC-35;--;--;;1670;;CC-35;;0R-00000240;4
10950;2200000009258;Ремни;Ремень Mayer DP-35;--;--;1;2370;;DP-35;;0R-00000241;4
10945;2200000009203;Ремни;Ремень Mayer EC-35;--;--;1;3560;;EC-35;;0R-00000236;4
10947;2200000009227;Ремни;Ремень Mayer M-35;--;--;4;1890;;M-35;;0R-00000238;4
14;2404000048969;Ремни;Ремень Mayer UВ-40;---;---;;4350;;UВ40;Россия-Германия;УТ000001203;4
2;2404000048945;Ремни;Ремень Mayer В-40;---;---;6;2590;;В40;Россия-Германия;УТ000001200;4
3;2404000048983;Ремни;Ремень Mayer В-40 автомат;---;---;;3650;;В40;Россия-Германия;УТ000001201;4
1;2404000048952;Ремни;Ремень Mayer В-40 гипоаллергенный;---;---;;3650;;В40;Россия-Германия;УТ000001202;4
9571;2404000029524;Ремни;Ремень Mayer джинсовый M40-01;б/р;Темно-синий;;4250;;M40-01;Россия-Германия;УТ000000699;4
9606;2404000029654;Ремни;Ремень Mayer джинсовый M40-02;б/р;Черный;;4250;;M40-02;Россия-Германия;УТ000000700;4
9531;2404000029548;Ремни;Ремень Mayer джинсовый M40-03;б/р;Коричневый;;4250;;M40-03;Россия-Германия;УТ000000701;4
9556;2404000029555;Ремни;Ремень Mayer джинсовый M40-04;б/р;Темно-коричневый;;4250;;M40-04;Россия-Германия;УТ000000702;4
9603;2404000029562;Ремни;Ремень Mayer джинсовый M40-05;б/р;Черный;;4250;;M40-05;Россия-Германия;УТ000000703;4
9568;2404000029579;Ремни;Ремень Mayer джинсовый M40-06;б/р;Темно-синий;;4250;;M40-06;Россия-Германия;УТ000000704;4
9527;2404000029586;Ремни;Ремень Mayer джинсовый M40-07;б/р;Коричневый;;4450;;M40-07;Россия-Германия;УТ000000705;4
9559;2404000029593;Ремни;Ремень Mayer джинсовый M40-08;б/р;Темно-коричневый;;4450;;M40-08;Россия-Германия;УТ000000706;4
9579;2404000028923;Ремни;Ремень Mayer джинсовый M40-431;б/р;Черный;;4250;;M40-431;Россия-Германия;УТ000000682;4
9525;2404000028961;Ремни;Ремень Mayer джинсовый M40-4781;б/р;Коричневый;;4250;;M40-4781;Россия-Германия;УТ000000686;4
9553;2404000028954;Ремни;Ремень Mayer джинсовый M40-4782;б/р;Синий;;4250;;M40-4782;Россия-Германия;УТ000000685;4
9575;2404000028930;Ремни;Ремень Mayer джинсовый M40-518;б/р;Черный;;4250;;M40-518;Россия-Германия;УТ000000683;4
9534;2404000028947;Ремни;Ремень Mayer джинсовый M40-8138;б/р;Красный;;4250;;M40-8138;Россия-Германия;УТ000000684;4
10946;2200000009210;Ремни;Ремень Mayer СC-35;--;--;;;;СC-35;;0R-00000237;4
192;2200000002648;Шапки;Бейсболка Canoe 3440654 MAX;--;Темно-синий;;2450;;3440654;;0R-00000066;4
182;2200000003607;Шапки;Бейсболка Canoe 3440656 MAX;--;Серый;1;2450;;3440656;;0R-00000107;4
198;2200000002563;Шапки;Бейсболка Canoe 3441351 BERGEN;--;Черный;;2780;;3441351;;0R-00000058;4
145;2404000049003;Шапки;Бейсболка Canoe 3441354 BERGEN;---;Темно-синий;;2780;;3441354;РОССИЯ;УТ000001206;4
129;2404000048990;Шапки;Бейсболка Canoe 3441355 BERGEN;---;Темно-серый;;2780;;3441355;РОССИЯ;УТ000001205;4
120;2404000049287;Шапки;Бейсболка Canoe 3442191 VERT;---;Темно-серый;;2100;;3442191;РОССИЯ;УТ000001235;4
116;2404000049492;Шапки;Бейсболка Canoe 3442195 VERT;---;Темно-голубой;;2100;;3442195;РОССИЯ;УТ000001255;4
15;2404000049485;Шапки;Бейсболка Canoe 3442197 VERT;---;Антрацит;;2100;;3442197;РОССИЯ;УТ000001209;4
178;2200000003584;Шапки;Бейсболка Canoe 3448891 NASHVIL;--;Антрацит;;2590;;3448891;;0R-00000105;4
139;2404000054564;Шапки;Бейсболка Canoe 3448894 NASHVIL;---;Темно-синий;;2590;;3448894;РОССИЯ;УТ000001421;4
121;2404000052553;Шапки;Бейсболка Canoe 3448895 NASHVIL;---;Темно-серый;;2350;;3448895;РОССИЯ;УТ000001380;4
113;2404000052522;Шапки;Бейсболка Canoe 3448896 NASHVIL;---;Темно-голубой;;2350;;3448896;РОССИЯ;УТ000001377;4
180;2200000003591;Шапки;Бейсболка Canoe 3448897 NASHVIL;--;Коричневый;;2590;;3448897;;0R-00000106;4
169;2404000050092;Шапки;Бейсболка Canoe 3450171 UNIX;---;Черный;;2250;;3450171;РОССИЯ;УТ000001269;4
47;2404000054571;Шапки;Бейсболка Canoe 3450172 UNIX;---;Светло-синий;;2250;;3450172;РОССИЯ;УТ000001422;4
125;2404000049010;Шапки;Бейсболка Canoe 3450173 UNIX;---;Темно-серый;;2250;;3450173;РОССИЯ;УТ000001207;4
136;2404000049027;Шапки;Бейсболка Canoe 3450174 UNIX;---;Темно-синий;;2250;;3450174;РОССИЯ;УТ000001208;4
127;2404000049140;Шапки;Кепка Canoe 3450781 DUGLAS;---;Темно-серый;;2600;;3450781;РОССИЯ;УТ000001222;4
48;2404000049157;Шапки;Кепка Canoe 3450784 DUGLAS;---;Светло-синий;;2600;;3450784;РОССИЯ;УТ000001223;4
45;2404000052546;Шапки;Ушанка Canoe 3447856 VOLAND;---;Светло-серый;;3450;;3447856;РОССИЯ;УТ000001379;4
35;2404000050313;Шапки;Ушанка Canoe 3447922  BRIGHT;---;Красный;;2450;;3447922;РОССИЯ;УТ000001291;4
50;2404000050306;Шапки;Ушанка Canoe 3447923  BRIGHT;---;Светло-синий;;2450;;3447923;РОССИЯ;УТ000001290;4
131;2404000052508;Шапки;Ушанка Canoe 3447924  BRIGHT;---;Темно-синий;;2450;;3447924;РОССИЯ;УТ000001375;4
91;2404000050290;Шапки;Ушанка Canoe 3447926  BRIGHT;---;Серый;;2450;;3447926;РОССИЯ;УТ000001289;4
122;2404000052492;Шапки;Ушанка Canoe 3447927  BRIGHT;---;Темно-серый;1;2450;;3447927;РОССИЯ;УТ000001374;4
173;2404000049058;Шапки;Шапка Canoe 3439691 BELT;---;Черный;;2590;;3439691;РОССИЯ;УТ000001212;4
51;2404000049034;Шапки;Шапка Canoe 3439692 BELT;---;Светло-синий;;2590;;3439692;РОССИЯ;УТ000001210;4
123;2404000050108;Шапки;Шапка Canoe 3439693 BELT;---;Темно-серый;;2590;;3439693;РОССИЯ;УТ000001270;4
148;2404000049041;Шапки;Шапка Canoe 3439694 BELT;---;Темно-синий;;2590;;3439694;РОССИЯ;УТ000001211;4
82;2404000050115;Шапки;Шапка Canoe 3439697 BELT;---;Серый;;2480;;3439697;РОССИЯ;УТ000001271;4
189;2200000002600;Шапки;Шапка Canoe 3441081 EDINBURG;--;Темно-серый;;2100;;3441081;;0R-00000062;4
115;2404000049256;Шапки;Шапка Canoe 3441084 EDINBURG;---;Темно-голубой;;1900;;3441084;РОССИЯ;УТ000001232;4
151;2404000052515;Шапки;Шапка Canoe 3441086 EDINBURG;---;Темно-синий;;1900;;3441086;РОССИЯ;УТ000001376;4
17;2404000049249;Шапки;Шапка Canoe 3441087 EDINBURG;---;Антрацит;;1900;;3441087;РОССИЯ;УТ000001221;4
165;2404000049188;Шапки;Шапка Canoe 3441951 NEXT;---;Черный;;3900;;3441951;РОССИЯ;УТ000001226;4
141;2404000049171;Шапки;Шапка Canoe 3441954 NEXT;---;Темно-синий;;3900;;3441954;РОССИЯ;УТ000001225;4
132;2404000049195;Шапки;Шапка Canoe 3441994 NIKO;---;Темно-синий;;4150;;3441994;РОССИЯ;УТ000001227;4
81;2404000049201;Шапки;Шапка Canoe 3441996 NIKO;---;Серый;;4150;;3441996;РОССИЯ;УТ000001228;4
